index	filename	transcription
753	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_creeking_chair_primarywithnoise_dist_1m_fileid_9.wav	 <CNOISE/><UNKNOWN/> is seven. He would clatter out of the court with twelve in the tally-ho. Time. Then he would realise they were really things that only he himself could think. Nice, even if the <UNKNOWN/> We'll talk over at your office. We finally did, he had to duck his head quickly away
754	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_dish_washer_neighbor_dist_2m_fileid_5.wav	 <CNOISE/> <OVERLAP> In the examination of a site with equipped <UNKNOWN/> or is it possible. Oh shucks the girl said, it looked like we did when we <UNKNOWN/> last down. The Eastern coast is a place for pure pleasure and excitement. Nevertheless, she continued to move upward. Go celebrate your brother's success. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
755	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_dish_washer_primarywithnoise_dist_3m_fileid_6.wav	 <CNOISE/><UNKNOWN/>
756	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_dog_barking_neighbor_dist_2m_fileid_9.wav	 <CNOISE/> <OVERLAP> People say that Amy's pamphlets is a relieving quality of maturity. My dad did it and he lived to a great age. Are we as sick as we should be from such disaster? <UNKNOWN/> is not the way you come out when you saw them being up on <UNKNOWN/>. <FILL/> these they feel they can revive. This changes the formula of an equation. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
757	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_dog_barking_primarywithnoise_dist_2m_fileid_2.wav	 <CNOISE/><UNKNOWN/> a solution for his lawn. Almost everybody in the senior passes Mary. I couldn't say <UNKNOWN/> Indeed it is possible to <UNKNOWN/>
758	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_eating_with_noise_neighbor_dist_2m_fileid_2.wav	 <CNOISE/> <OVERLAP> Women warren must crack code. Alice I tell you my feet are like chopped beef steak. If he ever did such a thing again, she'd die of shame. Paul papered over the living room mirror walls. The rose for Charles smelt sweet. Smell of sexual but so powerfully that his civilised nose must deny it. <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
759	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_eating_with_noise_primarywithnoise_dist_2m_fileid_8.wav	 <CNOISE/> Husbandry was founded by snake rail fences and there were grazing cattle. Someone brings numbness rights? Work makes my hands normal. Did dad do academic bidding? At the left is a pair of Jessy's straw pumps and a light <UNKNOWN/>
760	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_fan_neighbor_dist_1m_fileid_7.wav	 <CNOISE/><UNKNOWN/> probably around <UNKNOWN/> Thirty five <UNKNOWN/> Is there any word you would run through <UNKNOWN/> you look amazing for your <UNKNOWN/>.
761	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_fan_primarywithnoise_dist_1m_fileid_4.wav	 <CNOISE/> There will be plenty to eat by. Have they inherited some money or something? Hanzies are gluttons. He was kneeling to tie his shoe laces. My co-organisms are often responsible for the rapid spoilage of food. It sounded silly, why go on?
762	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_kitchen_noise_neighbor_dist_2m_fileid_8.wav	 <CNOISE/> <OVERLAP> as an in personal mechanism. The Tsunami is not a single wave but a series. Yes sir, she said, is that definite? And he fled, not waiting to see if she <UNKNOWN/> or took notice of his cry. If there are no concerns for you the conclusions would be a a reasonable unfortunately <UNKNOWN/> <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
763	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_kitchen_noise_primarywithnoise_dist_2m_fileid_3.wav	 <CNOISE/> My instructions definitely need update. You picked up the <FILL/> powder canister and ran out. To his surprise his plan worked perfectly. Well What if somebody decides to break it? A third cloud doused the light. In short, scientific sampling was introduced in place of subjective sampling.
764	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_neighbor_dist_1m_fileid_1.wav	 <OVERLAP> Seeds and soy being corn, cob, sesame and <UNKNOWN/> <FILL/> some are bright in oils. Yes ma'am the children coerced heartily. She came back the other day to reassure me. He's got that false love. No signs of age, no gross haemorrhage of lung, heart, brain. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
765	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_neighbor_dist_1m_fileid_10.wav	 <OVERLAP> The results of studying literature are free from the tyranny of the contemporary. Nothing has been done yet to take advantage of the enabling legislation. We'll borrow some money from some and go home by bus. Next the hen was nested and all seemed well. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
766	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_neighbor_dist_1m_fileid_3.wav	 <OVERLAP> Whosoever violates our <UNKNOWN/> the legend states commits a minimal <FILL/> maximal <UNKNOWN/>. They polished the wind shield. <UNKNOWN/> as you would find you need them. With our literature for them, here we find stored of the wisdom of great minds. The sound of Jennifer s bungle scared the <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
767	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_neighbor_dist_1m_fileid_6.wav	 <OVERLAP> They will accommodate fire <FILL/> rains, as long as they pass half gallon an hour. In either case they will now appreciate a private detective is here. <UNKNOWN/> my instructions is crucial. Customs and <UNKNOWN/> What does Aids and prevention <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> will affect surfaces <UNKNOWN/> You place it with a structure of <UNKNOWN/> on the world's famous <UNKNOWN/> know all about knives. <OVERLAP/>
768	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_neighbor_dist_2m_fileid_2.wav	 <OVERLAP> Tornadoes often destroy acres of farmland. Please take this scurry table cloth to the cleaners for me, plus one <UNKNOWN/> over the wheel. <UNKNOWN/> outlook could be daunting to you. She's eager than I. <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> Why else would you <UNKNOWN/> <OVERLAP/>
769	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_neighbor_dist_2m_fileid_4.wav	 <OVERLAP> The government requires a long time <UNKNOWN/>. The shelter shown would provide almost absolute for our protection. Go change your shoes before you turn around. He is a man of <UNKNOWN/> talent, but a man of solitary and certain <UNKNOWN/>. into the cream and add a dash of salt and sprinkling of pepper. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
770	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_neighbor_dist_2m_fileid_7.wav	 <OVERLAP> As she drove, she thought about her plan. Does society really exist as an entity over <UNKNOWN/> over world domination of men? They'll tell you what's cooking. No group of officers came in for notes <UNKNOWN/> check and adulterers. <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
771	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_neighbor_dist_2m_fileid_9.wav	 <OVERLAP> and electronic stitches may be a result of the <UNKNOWN/> waves. Two guesses were no more than a <UNKNOWN/> The call prevented them from arriving on time. The taxi cab broke down and lots of traffic jam. <UNKNOWN/> <OVERLAP/> <OVERLAP> Every single problem touches <UNKNOWN/> so far <UNKNOWN/> Brown eyes and brown moustache. <UNKNOWN/> <OVERLAP/>
772	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_neighbor_dist_3m_fileid_5.wav	 <OVERLAP> The experience distress and frustration of <UNKNOWN/> It will however include it from sprouting or get us another vegetables.<UNKNOWN/> No more <UNKNOWN/> set up against them. <UNKNOWN/> <OVERLAP/> <OVERLAP> For months Dracula is the most <UNKNOWN/> While one hand one can see progress, and others see robberies. Here's an aggressive <UNKNOWN/> <OVERLAP/>
773	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_neighbor_dist_3m_fileid_8.wav	 <OVERLAP> His prescription <UNKNOWN/> of water. Careful don't disturb her. In my barbecue fireball with heavy <UNKNOWN/> you've inflict me. Hand pipes were heated while trying liquid <UNKNOWN/> <OVERLAP/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
774	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_opening_chip_packet_neighbor_dist_3m_fileid_3.wav	 <CNOISE/> <OVERLAP> Carpet cleaners shampooed <UNKNOWN/>. Yes with an extra salt. <UNKNOWN/> What is an interior designer? Why is nutrition being behind <UNKNOWN/> Julia popularity <UNKNOWN/> <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
775	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_opening_chip_packet_primarywithnoise_dist_1m_fileid_3.wav	 <CNOISE/><UNKNOWN/> Our main is to deprive it of its freedom of <UNKNOWN/>. Each of us had his own special TV sides. His resolution hardly seemed to help. You do that or take you out of permit right now. Sprouted grains and seeds are used in salads and dishes such as Chopsuey. Heard <UNKNOWN/> thanksgiving.
776	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_running_water_neighbor_dist_2m_fileid_4.wav	 <CNOISE/> <OVERLAP> Colossian comunity is not like that <UNKNOWN/> The government has <UNKNOWN/> along from above, but everybody calls Australia the domestic arm <UNKNOWN/> <OVERLAP/> <CNOISE/> <OVERLAP> <OVERLAP/>
777	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_running_water_primarywithnoise_dist_2m_fileid_7.wav	 <CNOISE/><UNKNOWN/>
778	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_typing_neighbor_dist_3m_fileid_6.wav	 <CNOISE/> <OVERLAP> <UNKNOWN/> with a skill of a doctor, and alighted into <UNKNOWN/> struggle into the <UNKNOWN/> They figured <UNKNOWN/> She's upset in her thoughts. Have you got a cheese candy? <UNKNOWN/> <OVERLAP/> <CNOISE/> <OVERLAP> <UNKNOWN/> <OVERLAP/>
779	ms_pns_HP_Pavillion_Laptop_A2N9U74YIPDQ9F_typing_primarywithnoise_dist_3m_fileid_5.wav	 <CNOISE/> Battery-powered radio is a <UNKNOWN/> yet there was no sound <UNKNOWN/> .
780	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_AirConditioning_13.wav	 <CNOISE/> Be sure to filter it if it were broken anywhere <UNKNOWN/> that filter or <UNKNOWN/> persues the signal lower <UNKNOWN/> is done. As his feet slowed, he felt a <UNKNOWN/> of panic and resolved to make a stand. <UNKNOWN/> he could <UNKNOWN/> of the <UNKNOWN/> .<CNOISE/><UNKNOWN/> the horses were <SN/> <UNKNOWN/> why should this suddenly <UNKNOWN/> ?
781	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_AirConditioning_14.wav	 <CNOISE/> Her eyes were glazed as if she didn't hear on even <UNKNOWN/> usually these are <UNKNOWN/> what he was feeling within himself. Why charge money for such garbage? <UNKNOWN/>
782	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_baby_crying_17.wav	 <CNOISE/> The <UNKNOWN/> are full of words like that. They are not true because scientists were <UNKNOWN/> there too. They will <UNKNOWN/> the <UNKNOWN/> . The sauce is done so there is no necessity to remove <UNKNOWN/> to seduce.
783	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_baby_crying_18.wav	 <CNOISE/> She had no way of knowing <UNKNOWN/> whether an important thing <UNKNOWN/> some observer speculated that this might be his <UNKNOWN/> on his <UNKNOWN/> the laboratory has opened <UNKNOWN/> even in <UNKNOWN/> .
784	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Breathing_10.wav	 <CNOISE/> She looked at me <UNKNOWN/> then come coconut, eggs, and rice wine. <UNKNOWN/> otherwise but they could but they would consider it they are sure him he if he could <UNKNOWN/> figure it it's been carried two five hundred points long.
785	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Breathing_9.wav	 <CNOISE/><UNKNOWN/> want to keep this two <UNKNOWN/> present his act to the leader. The blue rug was suspiciously right anew. The surgeon carried a cage of <UNKNOWN/> to keep.
786	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Ceiling_Fan_1.wav	 <CNOISE/> Little dog did something two months ago. Some of his special <UNKNOWN/> may help. Some magic but there are somewhat ambiguous the door opened by using an <UNKNOWN/> muscles.
787	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Ceiling_Fan_2.wav	 <CNOISE/> She took it with her everywhere she went. She choosed me, he said immediately, and never show me her my face or my <FILL/> around here.
788	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Clatter_noise_15.wav	 <SN/> The prospect of cutting back <FILL/> spending is an unpleasant one for any gardener. All three must compare notes and agree to go. Sometimes storms are to<SN/> focus on important secondary <UNKNOWN/> .
789	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Clatter_noise_16.wav	 <SN/> There is no spectator-type experience<SN/> . Everyone needs to be a participant. <SN/> <UNKNOWN/> but maybe but <UNKNOWN/> right away <UNKNOWN/> should <UNKNOWN/> her stomach.
790	ms_emotional_pns_DellLatitute_Laptop_A32Q6TNSAG4U3I_Creaking_Chair_23.wav	 <CNOISE/> <SN/> Historical existence is a created god. Maybe they will stop<SN/> it now, once for all. She can't believe the number of paper temptations. I honor my mom. The car <UNKNOWN/><SN/> crash <UNKNOWN/> .
791	ms_emotional_pns_DellLatitute_Laptop_A32Q6TNSAG4U3I_Creaking_Chair_24.wav	 <CNOISE/> Experiment without a fixed number of <UNKNOWN/> . Biological warfare is considered to be standard <UNKNOWN/> weapon. No one material is the best for all situation. What explains this unidirectional paralysis?
792	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Dishwasher_7.wav	 <CNOISE/><UNKNOWN/> his are also popular on <UNKNOWN/> or <UNKNOWN/> shows. He wondered if it were the <UNKNOWN/> . For the <UNKNOWN/> you are to report back at to headquarters at once. <UNKNOWN/> a bit attitude.
793	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Dishwasher_8.wav	 <CNOISE/> The fall prevented Dave from arriving on time. The diagram makes sense only after much history. One species of ambiguity tries to buffer by <UNKNOWN/> repetitions. Ironically enough, in these instances, such personal or truth were <UNKNOWN/> .
794	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_dog_barking_19.wav	 <CNOISE/><UNKNOWN/> every <UNKNOWN/> it has been <UNKNOWN/> and tend to reflect the <UNKNOWN/> you are you are the keeper, he said.
795	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_dog_barking_20.wav	 <CNOISE/> The public is now argued <UNKNOWN/> and numerous accompanying media. <UNKNOWN/> he taught her less. There was <UNKNOWN/> at last. A domestic ultimately <UNKNOWN/> may be used.
796	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_kitchen_noise_11.wav	 <CNOISE/><UNKNOWN/> if it were broken. Anywhere <UNKNOWN/> the signal <UNKNOWN/> weakness is done <UNKNOWN/> as his feet slowed, he felt a sense of panic and resolved to make a stand.
797	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Kitchen_noise_12.wav	 <UNKNOWN/> the signal <UNKNOWN/> is done. As his feet slow, he felt a <UNKNOWN/> of panic and resolve to make a stand. He suffered from lack of unity, the purpose and desperate for heroic <UNKNOWN/> . She jumped. She had jumped away from his shy touch like a cat confronted by side <UNKNOWN/> .
798	ms_emotional_pns_DellLatitute_Laptop_A32Q6TNSAG4U3I_Munching_21.wav	 <CNOISE/> One can only speak of what is in front of him, and that is simply the mess. His <UNKNOWN/> was <UNKNOWN/> the time. Does the time make it any easiest <UNKNOWN/> ? They were shown how to <UNKNOWN/> against an enemy. How to stop a clear <UNKNOWN/> ?
799	ms_emotional_pns_DellLatitute_Laptop_A32Q6TNSAG4U3I_Munching_22.wav	 <CNOISE/> His finger hurt <UNKNOWN/> cheap and <UNKNOWN/> the <UNKNOWN/> the time is past for this. What eventualities are possible logically but practically they are impossible? <UNKNOWN/> are difficult to wrap.
800	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Shutting_door_3.wav	 <CNOISE/> The legislation need to judge the state of public education. The <UNKNOWN/> color a blue streak. The <UNKNOWN/> written form hasn't <UNKNOWN/> is also competing for good deal of attention.
801	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Shutting_door_4.wav	 <CNOISE/> My dad did it and he left <UNKNOWN/> great age. Boys and men go along the riverbed. Go to the <UNKNOWN/> in the top <UNKNOWN/> what did mean by the rattlesnake <UNKNOWN/> ?
802	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Typing_5.wav	 <CNOISE/> How do we define it? The rumor of the situation can be imagined. <UNKNOWN/> boy and goodnight his wise shock but how do we enrich our already fine marriage?
803	ms_emotional_pns_Delllatitute_laptop_A32Q6TNSAG4U3I_Typing_6.wav	 <CNOISE/> Stay right here. We are you are killed, he called. Are you a <UNKNOWN/> of flame, am I right? Bob's <UNKNOWN/> bracelet was graduation present.
804	ms_pns_desktop_A3A1PGYMYW0TPR_clatteringnoise_primarywithnoise_fileid_7.wav	 Is there anything like cooked over oatmeal? Would such an act of refusal <SN/> be<SN/> useful<SN/> ? Time and space have both become cinematic. He spoke briefly sensibly to the point when without oratorical flourishes.
805	ms_pns_desktop_A3A1PGYMYW0TPR_clatteringnoise_primarywithnoise_fileid_8.wav	 You'll have to try it alone. She came back the other day to reassure me. Take charge<SN/> of showing her bridesmaids gown. The walls bulged, the floors trembled, the windowpanes rattled. Those programs emphasized the acceptance of biracial classes peacefully.
806	ms_pns_desktop_A3A1PGYMYW0TPR_clatteringnoise_primarywithnoise_fileid_9.wav	 Whatever their faults, they are not hypocrites. Young people participate in athletic activities. Coverage<SN/> of primary literature will follow. As she goes, she herself will be eliminated. They have come not to admire, but to observe.
807	ms_pns_desktop_A3A1PGYMYW0TPR_creakingchair_primarywithnoise_fileid_13.wav	 <CNOISE/> The decking is quarter-inch mahogany marine plywood. Not when she'd waited so long already since a fall or blow might have caused it. A cold pack was usually first aid.
808	ms_pns_desktop_A3A1PGYMYW0TPR_creakingchair_primarywithnoise_fileid_14.wav	 <CNOISE/> Too often, unless he hails them, they pass him by. We will achieve a more vivid sense of what it is by realizing what it's not. The Boston ballot overcame their funding shortage. A pool is no place for a shut trap. Who is going to stop me?
809	ms_pns_desktop_A3A1PGYMYW0TPR_creakingchair_primarywithnoise_fileid_15.wav	 <CNOISE/> Bones and cartilage transmit poorly and tend to reflect the ultrasonic signals. <UNKNOWN/> pressure is also of majority importance. The dog chases cats mercilessly. The situation involves some political perils. Boy, you stirred early, a sleepy voice said.
