T60_WB_est,C50_WB_est,file
0.38091356,14.87486,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-38-12-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|a89480c8f681640a5c851f9d183af4fd_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.40869868,13.744844,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-38-38-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|f30239abd17a78479e92c3c351decfcb_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.48772168,13.935381,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-38-49-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|a9ac676fa4e681373c87f7d0de6b4405_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3770172,15.312301,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-37-52-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|38a1d2dd3f8bf41c9ee9442fd3d4560e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3652075,14.6198,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-37-21-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|3b725f14f06dbd9cdafcb64e34154d8c_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3673346,14.737095,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-38-33-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|0de0def1b917d694ad28605af108c946_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.45448786,14.702375,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-39-18-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|570bcee27c0cef791e12d7cfa4aca54b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.41684353,15.020441,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-40-24-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|e0584b3df73f63deb49dd2133aa05d94_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.38299954,14.35972,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-38-58-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|e1fe8c826bdf2a60f02d55ee006a1293_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.40398514,14.400927,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-40-39-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|378932bdf378d5f1f9a9a6a9bff7ba15_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.43429714,13.313986,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-43-59-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|5fa61b37a27396770b4928f2eeabf17d_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.34340206,14.91811,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-43-47-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|61e3151c260b2cbd104880344531f05b_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.42172152,13.104645,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-40-06-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|ca4c065876fc6c18ce8357d958238370_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.56002825,13.573864,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-39-12-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|b94aa8d666bfa26a8c8d7f286c05335a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4396804,13.755206,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-44-30-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|d1dbcea344198708b9a35037b8e2c37a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.31640244,14.924992,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-04-08-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|49ef286feb58d270fa30d173e6a8ee42_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.34074688,16.239073,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-05-07-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|7cbdc1a1346897a89d36245c56a0aee4_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.36523953,14.578062,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-45-33-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|5723f0d515f998dbf29217bad11a98d3_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3451497,16.36786,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-04-39-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|a598af2e7c2aeba5404d448eb037d068_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.34036708,16.714664,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-05-21-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|2d8a18b83ff01913253ce938201a42f9_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4287657,13.434061,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-44-19-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|310701b8b91ba98f285d5722b4a54acb_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3602966,13.876846,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-11-44-09-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|393e90f37094f16e6ad815cfa7ca7857_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.34956545,16.16575,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-06-03-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|8b87cff0b0f50f6194e8c646f4550771_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.33469534,16.0533,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-06-56-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|7945cccb5732f9630908c3ffc6d9067f_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.39599276,16.012066,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-07-12-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|744ac5ddd8099963cc36c5199baeff14_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3641566,14.80862,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-05-38-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|87bb5460aa7825f434ec145bef0af624_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.37790328,15.719912,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-06-24-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|5a77fb43ebdaf42f5864c589337eb808_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3162741,16.506756,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-06-35-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|2e23729ea7095c7869ccd3b4d8ea4f2c_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.34905303,15.364597,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-06-45-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|9a40e91d33383cc6b26f0bbbb427be93_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.25270063,17.750324,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-07-26-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|51c88209ffc3e8a20b4384840c4af210_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3441283,15.895788,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-07-35-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|2708e29a721ed8903f06de6a1b9a2951_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3515836,15.184784,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-07-56-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|799fb2149e0185a70d3576fedd6b710a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.31915832,14.397199,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-08-19-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|2355d7847aa6ce54d60cdedb0c85ceb4_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3261377,14.588033,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-08-52-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|ddae525697da2ee760932406173a9416_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.2780534,17.526436,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-08-11-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|e993eaaa33c0118383e1afcabbfdb4ff_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.37474453,15.737263,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-08-45-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|c4303e277834ec1e75d1613f51c5d09e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.27294087,16.727985,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-08-33-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|0941e3ad2ac6f67313ca9b54bffabc47_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.37750334,15.371308,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-09-02-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|e8877d96bc1c05467ecbe39bfdd64826_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.31668282,16.702915,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-11-20-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|f3881bccd4d51be89ab6efbafbba0870_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.36004525,17.21291,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-10-01-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|183b758419e28573fcc28d4c230b0786_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.31918323,15.844523,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-09-25-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|f3a865d99791852c223cd5c40ee6fee9_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3920076,14.14346,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-09-50-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|4ecf5d342d6dfce97fbc29e6b7e5aa85_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.27543086,16.89563,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-11-02-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|dc6417b63c1be45a330e9bef6fc0375f_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.33651143,17.211403,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-11-12-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|8d9121716c16f898add11ef8a4dd61fb_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.32836753,15.730347,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-10-45-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|7f4eff9ec627b3e76c0629c54b775392_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.31858099,16.093294,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-09-12-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|92ba12d97a5c4dba3e7c56a83a2337d9_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.30242229,17.380062,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-12-31-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|48b843130dd3b77c1347424f8766b6b3_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.28689748,16.625414,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-11-58-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|18147f8c20d38d8ea78e372c0e17a41e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.29588425,16.820026,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-13-06-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|0e1ca3d8f6c5e93e43134a46df31bb6e_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.35649326,16.475811,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-14-16-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|56a2cbd7ae69eff64915732fd6eecedb_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.308114,17.387985,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-11-41-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|28192b06456302eb5057a97b4ccd81bf_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.31364822,16.598406,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-13-26-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|f42bf7dd23180f5239e5cdab8b425da0_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3539455,15.255409,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-13-53-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|21d2d9aad691231a7062f57b73e34a1f_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.3856049,13.690152,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-13-38-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|5bde01830024ab355ead9c098409d441_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.4341269,15.940734,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-16-17-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|e4eb2d877577a034d58e4ea07178e248_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.32042456,16.616276,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-15-46-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|9946ea948b417091844f93ade7580d96_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.24347365,17.337776,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-14-47-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|58ea3e156f4476f0e76ec73b41659318_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.32988334,14.64202,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-16-54-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|f0d4c748345b74aa35a89d9cb281fee9_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.34288782,15.113342,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-14-31-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|e522d2e1a9dc0caba712bcc458dcc036_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.28663003,16.659758,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-17-21-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|c10cb9ac59af501a6f0c26afe3ec883a_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.31242567,17.096357,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-15-17-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|fa519f80d2534bedc3a69ab350e8dcaf_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.39484942,16.453829,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-15-34-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|81e9f17c4b525d11499aa6a7d3836774_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.33332554,17.190907,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-20-45-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|10b9a09c0724e6b438a9d6912ecfde6c_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
0.34207317,16.50121,b'/mnt/noisesuppeastusfilestore/ldc-corpora/kanhawin_git3/DNS-Challenge/datasets/clean/german_speech/CC_4.0_International_german-speechdata_148hrs_16k/data/2014-03-21-12-18-20-mic-2__Yamaha_PJP-10UR_train_16k.wav|None|None|53a06ee15923a0f95b38cfa51f9c46f9_6adf97f83acf6453d4a6a4b1070f3754_6adf97f83acf6453d4a6a4b1070f3754.wav'
