novelle08_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle08_10_pirandello_f000253|— Te la puoi portar via… via… via… — Perché? dov’è, insomma?|- Te la puoi portar via via via - Perché? dovè, insomma?
novelle08_10_pirandello_f000254|— domandò il Tranzi guardandosi attorno.|- domandò il Tranzi guardandosi attorno.
novelle08_10_pirandello_f000255|— Di là… S’è chiusa in camera… — rispose il Perla.|- Di là Sè chiusa in camera - rispose il Perla.
novelle08_10_pirandello_f000256|— Aspetta… Aspetta… Si voltò alla serva: — Voi! andate ad avvertire la signora… Poi, brancicando|- Aspetta Aspetta Si voltò alla serva: - Voi! andate ad avvertire la signora Poi, brancicando
novelle08_10_pirandello_f000257|si portò una mano nella tasca interna della giacca: ne trasse un logoro portafogli|si portò una mano nella tasca interna della giacca: ne trasse un logoro portafogli
novelle08_10_pirandello_f000258|ne cavò una lettera e la porse al Tranzi: — Leggi prima… leggi… — Che cos’è? — Leggi… è del suo amante.|ne cavò una lettera e la porse al Tranzi: - Leggi prima leggi - Che cosè? - Leggi è del suo amante.
novelle08_10_pirandello_f000259|Corrado Tranzi serrò le pugna con la lettera e, come una belva ferita, s’avventò su la poltrona, sopra il Perla, ruggendo:|Corrado Tranzi serrò le pugna con la lettera e, come una belva ferita, savventò su la poltrona, sopra il Perla, ruggendo:
novelle08_10_pirandello_f000260|— Ma tu… — Io? — gridò allora quello reagendo, e in un furibondo prorompimento di ribellione|- Ma tu - Io? - gridò allora quello reagendo, e in un furibondo prorompimento di ribellione
novelle08_10_pirandello_f000261|buttò in faccia all’antico rivale tutto il male che da lui aveva sofferto|buttò in faccia allantico rivale tutto il male che da lui aveva sofferto
novelle08_10_pirandello_f000262|tutto il bene che in cambio aveva fatto per riceverne poi in premio questo tradimento.|tutto il bene che in cambio aveva fatto per riceverne poi in premio questo tradimento.
novelle08_10_pirandello_f000263|Alle grida, si fece davanti all’uscio, sgomenta, la serva.|Alle grida, si fece davanti alluscio, sgomenta, la serva.
novelle08_10_pirandello_f000264|Appena il Tranzi la scorse, le gridò: — Mia figlia? E a un cenno accorse.|Appena il Tranzi la scorse, le gridò: - Mia figlia? E a un cenno accorse.
novelle08_10_pirandello_f000265|Ebe, su la soglia della camera in cui s’era chiusa, lo accolse spettinata, mezzo discinta, tutta affannata tra le lagrime|Ebe, su la soglia della camera in cui sera chiusa, lo accolse spettinata, mezzo discinta, tutta affannata tra le lagrime
novelle08_10_pirandello_f000266|come già sua madre la prima volta lo aveva accolto in quel lontano mattino di primavera|come già sua madre la prima volta lo aveva accolto in quel lontano mattino di primavera
novelle08_10_pirandello_f000267|quando lui, giovane medico, era stato chiamato per caso in una farmacia.|quando lui, giovane medico, era stato chiamato per caso in una farmacia.
novelle08_10_pirandello_f000268|Era lei! Era lei! la sua Ebe che lo riaccoglieva cosí come si può accogliere un estraneo in un momento d’improvviso|Era lei! Era lei! la sua Ebe che lo riaccoglieva cosí come si può accogliere un estraneo in un momento dimprovviso
novelle08_10_pirandello_f000269|supremo bisogno! E ben chiaramente nello sguardo ostile le si leggeva|supremo bisogno! E ben chiaramente nello sguardo ostile le si leggeva
novelle08_10_pirandello_f000270|che se ella non si fosse trovata in quel tremendo frangente, non lo avrebbe accolto, non avrebbe voluto vederlo.|che se ella non si fosse trovata in quel tremendo frangente, non lo avrebbe accolto, non avrebbe voluto vederlo.
novelle08_10_pirandello_f000271|— Ebe mia! Ebe mia! Conoscendola in sua madre, egli non poteva comprendere ch’ella|- Ebe mia! Ebe mia! Conoscendola in sua madre, egli non poteva comprendere chella
novelle08_10_pirandello_f000272|con quegli occhi stessi di sua madre, non potesse riconoscer lui.|con quegli occhi stessi di sua madre, non potesse riconoscer lui.
novelle08_10_pirandello_f000273|Si sentí con una mano respinto al petto dall’abbraccio. — Non m’abbracci?|Si sentí con una mano respinto al petto dallabbraccio. - Non mabbracci?
novelle08_10_pirandello_f000274|… Oh, figlia mia! Lasciati almeno baciare sui capelli… Tu hai ragione.| Oh, figlia mia! Lasciati almeno baciare sui capelli Tu hai ragione.
novelle08_10_pirandello_f000275|Ma tutto il male, tutto il male lo fece tua madre, con la sua morte! — E chi l’ha scontato?|Ma tutto il male, tutto il male lo fece tua madre, con la sua morte! - E chi lha scontato?
novelle08_10_pirandello_f000276|— disse Ebe, guardandolo con dura freddezza negli occhi.|- disse Ebe, guardandolo con dura freddezza negli occhi.
novelle08_10_pirandello_f000277|— Non tu sola! non tu sola! — replicò egli subito. — Che ne sai tu?|- Non tu sola! non tu sola! - replicò egli subito. - Che ne sai tu?
novelle08_10_pirandello_f000278|Sí, sono stato colpevole verso di te… Ma non credevo… non credevo… Ora che ti vedo, comprendo tutto! Ebe vide il volto del padre|Sí, sono stato colpevole verso di te Ma non credevo non credevo Ora che ti vedo, comprendo tutto! Ebe vide il volto del padre
novelle08_10_pirandello_f000279|nel proferir queste ultime parole, scomporsi d’improvviso in una espressione tra di stupore e d’orrore;|nel proferir queste ultime parole, scomporsi dimprovviso in una espressione tra di stupore e dorrore;
novelle08_10_pirandello_f000280|gli udí soggiungere a bassa voce: — Comprendo… comprendo perché lui t’ha sposata…|gli udí soggiungere a bassa voce: - Comprendo comprendo perché lui tha sposata
novelle08_10_pirandello_f000281|Tu non sai, tu non puoi sapere… Rabbrividí; comprese;|Tu non sai, tu non puoi sapere Rabbrividí; comprese;
novelle08_10_pirandello_f000282|domandò anche lei a bassa voce, inorridita: — La mamma… Lui?|domandò anche lei a bassa voce, inorridita: - La mamma Lui?
novelle08_10_pirandello_f000283|— Sí, sí… E in questo riconoscimento provarono, l’uno, una rabbia feroce, come per un tradimento infame che colui|- Sí, sí E in questo riconoscimento provarono, luno, una rabbia feroce, come per un tradimento infame che colui
novelle08_10_pirandello_f000284|profittando vigliaccamente della sua assenza, gli avesse fatto con la madre;|profittando vigliaccamente della sua assenza, gli avesse fatto con la madre;
novelle08_10_pirandello_f000285|l’altra, il ribrezzo, l’abominazione come per un incesto che quegli avesse perpetrato su lei.|laltra, il ribrezzo, labominazione come per un incesto che quegli avesse perpetrato su lei.
novelle08_10_pirandello_f000286|Si ritrassero tutti e due nella camera;|Si ritrassero tutti e due nella camera;
novelle08_10_pirandello_f000287|ne serrarono l’uscio e parlarono a lungo tra loro.|ne serrarono luscio e parlarono a lungo tra loro.
novelle08_10_pirandello_f000288|Egli le disse anche tutti gli stenti, tutte le lotte che aveva dovuto sostenere laggiú, pur disperato, divorato dal cordoglio.|Egli le disse anche tutti gli stenti, tutte le lotte che aveva dovuto sostenere laggiú, pur disperato, divorato dal cordoglio.
novelle08_10_pirandello_f000289|Il pensiero di lei, sí, gli era stato dapprima odioso, perché non riusciva a staccarlo da quello della morte della madre;|Il pensiero di lei, sí, gli era stato dapprima odioso, perché non riusciva a staccarlo da quello della morte della madre;
novelle08_10_pirandello_f000290|gl’inacerbiva la piaga e lo rendeva feroce.|glinacerbiva la piaga e lo rendeva feroce.
novelle08_10_pirandello_f000291|Poi, quando poté cominciare a sentir pietà di lei abbandonata – (non rimorso veramente, mai|Poi, quando poté cominciare a sentir pietà di lei abbandonata - non rimorso veramente, mai
novelle08_10_pirandello_f000292|perché mai non immaginò che avessero potuto mancarle cure e affetto da parte dei nonni che supponeva ancora in vita) – pensò che|perché mai non immaginò che avessero potuto mancarle cure e affetto da parte dei nonni che supponeva ancora in vita - pensò che
novelle08_10_pirandello_f000293|avendola abbandonata cosí, non essendosi fatto più vivo con lei,|avendola abbandonata cosí, non essendosi fatto più vivo con lei,
novelle08_10_pirandello_f000294|avrebbe dovuto almeno farla ricca, per ricompensarla del lungo abbandono.|avrebbe dovuto almeno farla ricca, per ricompensarla del lungo abbandono.
novelle08_10_pirandello_f000295|E ricco difatti ritornava. — Troppo tardi? Troppo tardi, sí.|E ricco difatti ritornava. - Troppo tardi? Troppo tardi, sí.
novelle08_10_pirandello_f000296|Il tradimento – gli spiegò Ebe – non lo aveva commesso lei, lo avevano commesso la nonna e Marco, prima.|Il tradimento - gli spiegò Ebe - non lo aveva commesso lei, lo avevano commesso la nonna e Marco, prima.
novelle08_10_pirandello_f000297|Egli aveva ancora in mano, appallottolata, la lettera che il Perla gli aveva dato da leggere. — L’hai letta? — gli domandò Ebe.|Egli aveva ancora in mano, appallottolata, la lettera che il Perla gli aveva dato da leggere. - Lhai letta? - gli domandò Ebe.
novelle08_10_pirandello_f000298|— No, non ancora… — Neanche io;|- No, non ancora - Neanche io;
novelle08_10_pirandello_f000299|ma ci dev’esser certamente la prova ch’egli non ha ancor nulla da rimproverarmi! Non ho ingannato né tradito.|ma ci devesser certamente la prova chegli non ha ancor nulla da rimproverarmi! Non ho ingannato né tradito.
novelle08_10_pirandello_f000300|Non ho fatto altro che giustificarmi con questo… con questo giovine che mi ha scritto la lettera…|Non ho fatto altro che giustificarmi con questo con questo giovine che mi ha scritto la lettera
novelle08_10_pirandello_f000301|Leggila… leggila pure… E prese a parlargli di quel suo amore ingenuo|Leggila leggila pure E prese a parlargli di quel suo amore ingenuo
novelle08_10_pirandello_f000302|quando si credeva libera di disporre di sé|quando si credeva libera di disporre di sé
novelle08_10_pirandello_f000303|del suo cuore: delle lettere sottratte dalla nonna e scoperte per caso alla vigilia della partenza per Roma.|del suo cuore: delle lettere sottratte dalla nonna e scoperte per caso alla vigilia della partenza per Roma.
novelle08_10_pirandello_f000304|Ma nel mezzo del racconto, la serva venne a picchiare all’uscio per avvertire che di là il padrone stava molto male, pareva soffocato.|Ma nel mezzo del racconto, la serva venne a picchiare alluscio per avvertire che di là il padrone stava molto male, pareva soffocato.
novelle08_10_pirandello_f000305|Corrado Tranzi accorse.|Corrado Tranzi accorse.
novelle08_10_pirandello_f000306|Perché, gli venne di domandare in prima, se non fosse stato già chiamato il medico?|Perché, gli venne di domandare in prima, se non fosse stato già chiamato il medico?
novelle08_10_pirandello_f000307|— No, nessun medico ancora, — rispose la serva.|- No, nessun medico ancora, - rispose la serva.
novelle08_10_pirandello_f000308|Con l’ajuto di questa, egli trasportò sul letto Marco Perla che, tra le vampe della febbre, delirava. Lo spogliò; prese a esaminarlo;|Con lajuto di questa, egli trasportò sul letto Marco Perla che, tra le vampe della febbre, delirava. Lo spogliò; prese a esaminarlo;
novelle08_10_pirandello_f000309|gli ascoltò il cuore, a lungo, poi i polmoni, picchiando sul petto, su le terga.|gli ascoltò il cuore, a lungo, poi i polmoni, picchiando sul petto, su le terga.
novelle08_10_pirandello_f000310|Marco Perla, sorretto dalla serva a sedere sul letto, col capo ciondoloni gemeva, rugliava, mormorava parole sconnesse.|Marco Perla, sorretto dalla serva a sedere sul letto, col capo ciondoloni gemeva, rugliava, mormorava parole sconnesse.
novelle08_10_pirandello_f000311|Finito l’esame, il Tranzi fe’ cenno alla serva di riadagiare sul letto l’infermo sotto le coperte|Finito lesame, il Tranzi fe cenno alla serva di riadagiare sul letto linfermo sotto le coperte
novelle08_10_pirandello_f000312|e si mise a passeggiare per la camera, assorto.|e si mise a passeggiare per la camera, assorto.
novelle08_10_pirandello_f000313|Non era provvidenziale, che lui, fin da quella sera, appena arrivato, si potesse avvalere della sua qualità di medico?|Non era provvidenziale, che lui, fin da quella sera, appena arrivato, si potesse avvalere della sua qualità di medico?
novelle08_10_pirandello_f000314|Un brivido gli corse per la schiena.|Un brivido gli corse per la schiena.
novelle08_10_pirandello_f000315|Si raddrizzò sul busto, dolorosamente, si passò le mani tremanti sui capelli;|Si raddrizzò sul busto, dolorosamente, si passò le mani tremanti sui capelli;
novelle08_10_pirandello_f000316|poi si portò un dito tra i denti e stette un pezzo a guardar fisso innanzi a sé.|poi si portò un dito tra i denti e stette un pezzo a guardar fisso innanzi a sé.
novelle08_10_pirandello_f000317|Movendo gli occhi, scorse la serva, si voltò a guardar l’infermo;|Movendo gli occhi, scorse la serva, si voltò a guardar linfermo;
novelle08_10_pirandello_f000318|andò a sedere presso un tavolinetto, su cui appoggiò i gomiti, stringendosi la testa tra le mani.|andò a sedere presso un tavolinetto, su cui appoggiò i gomiti, stringendosi la testa tra le mani.
novelle08_10_pirandello_f000319|— È grave? — domandò allora la serva.|- È grave? - domandò allora la serva.
novelle08_10_pirandello_f000320|Egli si riscosse e la mirò, come se non avesse inteso. — Grave, sí, — poi disse.|Egli si riscosse e la mirò, come se non avesse inteso. - Grave, sí, - poi disse.
novelle08_10_pirandello_f000321|— Ma non c’è da dargli per ora alcun rimedio. Va’: nel caso chiamerò.|- Ma non cè da dargli per ora alcun rimedio. Va: nel caso chiamerò.
novelle08_10_pirandello_f000322|Rimasto solo, si levò da sedere, si rimise a passeggiare per la camera, schivando di guardare l’infermo.|Rimasto solo, si levò da sedere, si rimise a passeggiare per la camera, schivando di guardare linfermo.
