novelle05_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle05_09_pirandello_f000251|ma nièsse m’a dit… Il Cleen, sorrise, timido, smarrito, e chinò leggermente il capo più volte. — Oui? — riprese don Paranza.|ma nièsse ma dit Il Cleen, sorrise, timido, smarrito, e chinò leggermente il capo più volte. - Oui? - riprese don Paranza.
novelle05_09_pirandello_f000252|— E va bene! Tese gl’indici delle mani e li accostò ripetutamente l’uno all’altro|- E va bene! Tese glindici delle mani e li accostò ripetutamente luno allaltro
novelle05_09_pirandello_f000253|per significare: «Marito e moglie, uniti…» — Vous et ma nièsse… mariage… oui?|per significare: Marito e moglie, uniti - Vous et ma nièsse mariage oui?
novelle05_09_pirandello_f000254|— Si vous voulez, — rispose il Cleen aprendo le mani, come se non fosse ben certo del consenso.|- Si vous voulez, - rispose il Cleen aprendo le mani, come se non fosse ben certo del consenso.
novelle05_09_pirandello_f000255|— Oh, per me! — scappò a don Pietro. Si riprese subito.|- Oh, per me! - scappò a don Pietro. Si riprese subito.
novelle05_09_pirandello_f000256|— Très-heureux, mossiur Cleen, très-heureux.|- Très-heureux, mossiur Cleen, très-heureux.
novelle05_09_pirandello_f000257|C’est fait! Donnez-moi la main… Si strinsero la mano.|Cest fait! Donnez-moi la main Si strinsero la mano.
novelle05_09_pirandello_f000258|E cosí il matrimonio fu concluso. Ma il Cleen rimase stordito.|E cosí il matrimonio fu concluso. Ma il Cleen rimase stordito.
novelle05_09_pirandello_f000259|Sorrideva, sí, d’un timido sorriso, nell’impaccio della strana situazione in cui s’era cacciato senza una volontà ben definita.|Sorrideva, sí, dun timido sorriso, nellimpaccio della strana situazione in cui sera cacciato senza una volontà ben definita.
novelle05_09_pirandello_f000260|Gli piaceva, sí, quella bruna siciliana, cosí vivace, con quegli occhi di sole;|Gli piaceva, sí, quella bruna siciliana, cosí vivace, con quegli occhi di sole;
novelle05_09_pirandello_f000261|le era gratissimo dell’amorosa assistenza: le doveva la vita, sí… ma, sua moglie, davvero? già concluso?|le era gratissimo dellamorosa assistenza: le doveva la vita, sí ma, sua moglie, davvero? già concluso?
novelle05_09_pirandello_f000262|— Maintenant, — riprese don Paranza, nel suo francese, — je vous prie, mossiur Cleen: cherchez|- Maintenant, - riprese don Paranza, nel suo francese, - je vous prie, mossiur Cleen: cherchez
novelle05_09_pirandello_f000263|cherchez d’apprendre notre langue… je vous prie… Venerina venne a picchiare all’uscio con le nocche delle dita.|cherchez dapprendre notre langue je vous prie Venerina venne a picchiare alluscio con le nocche delle dita.
novelle05_09_pirandello_f000264|— A cena! Quella prima sera, a tavola, provarono tutti e tre un grandissimo imbarazzo.|- A cena! Quella prima sera, a tavola, provarono tutti e tre un grandissimo imbarazzo.
novelle05_09_pirandello_f000265|Il Cleen pareva caduto dalle nuvole;|Il Cleen pareva caduto dalle nuvole;
novelle05_09_pirandello_f000266|Venerina, col volto in fiamme, confusa, non riusciva a guardare né il fidanzato né lo zio.|Venerina, col volto in fiamme, confusa, non riusciva a guardare né il fidanzato né lo zio.
novelle05_09_pirandello_f000267|Gli occhi le si intorbidivano, incontrando quelli del Cleen e s’abbassavano subito.|Gli occhi le si intorbidivano, incontrando quelli del Cleen e sabbassavano subito.
novelle05_09_pirandello_f000268|Sorrideva, per rispondere al sorriso di lui non meno impacciato|Sorrideva, per rispondere al sorriso di lui non meno impacciato
novelle05_09_pirandello_f000269|ma volentieri sarebbe scappata a chiudersi sola sola in camera, a buttarsi sul letto, per piangere… Sí. Senza saper perché.|ma volentieri sarebbe scappata a chiudersi sola sola in camera, a buttarsi sul letto, per piangere Sí. Senza saper perché.
novelle05_09_pirandello_f000270|«Se non è pazzia questa, non c’è più pazzi al mondo!» pensava tra sé dal canto suo don Paranza|Se non è pazzia questa, non cè più pazzi al mondo! pensava tra sé dal canto suo don Paranza
novelle05_09_pirandello_f000271|aggrondato, tra le spine anche lui, ingozzando a stento la magra cena.|aggrondato, tra le spine anche lui, ingozzando a stento la magra cena.
novelle05_09_pirandello_f000272|Ma poi, prima il Cleen, con qualche ritegno|Ma poi, prima il Cleen, con qualche ritegno
novelle05_09_pirandello_f000273|lo pregò di tradurre per Venerina un pensiero gentile che egli non avrebbe saputo manifestarle;|lo pregò di tradurre per Venerina un pensiero gentile che egli non avrebbe saputo manifestarle;
novelle05_09_pirandello_f000274|quindi Venerina, timida e accesa, lo pregò di ringraziarlo e di dirgli… — Che cosa?|quindi Venerina, timida e accesa, lo pregò di ringraziarlo e di dirgli - Che cosa?
novelle05_09_pirandello_f000275|— domandò don Paranza, sbarrando tanto d’occhi.|- domandò don Paranza, sbarrando tanto docchi.
novelle05_09_pirandello_f000276|E poiché, dopo quel primo scambio di frasi, la conversazione tra i due fidanzati avrebbe voluto continuare attraverso a lui|E poiché, dopo quel primo scambio di frasi, la conversazione tra i due fidanzati avrebbe voluto continuare attraverso a lui
novelle05_09_pirandello_f000277|egli battendo le pugna su la tavola: — Oh insomma! — esclamò. — Che figura ci faccio io? Ingegnatevi tra voi.|egli battendo le pugna su la tavola: - Oh insomma! - esclamò. - Che figura ci faccio io? Ingegnatevi tra voi.
novelle05_09_pirandello_f000278|Si alzò, fra le risa dei due giovani, e andò a fumarsi la pipa sul divanaccio, brontolando il suo porco diavolo nel barbone lanoso.|Si alzò, fra le risa dei due giovani, e andò a fumarsi la pipa sul divanaccio, brontolando il suo porco diavolo nel barbone lanoso.
novelle05_09_pirandello_f000279|CAPIOTULO SEI Il vaporetto del Di Nica compiva, l’ultima notte di maggio, il suo terzo viaggio da Tunisi.|CAPIOTULO SEI Il vaporetto del Di Nica compiva, lultima notte di maggio, il suo terzo viaggio da Tunisi.
novelle05_09_pirandello_f000280|Fra un’ora, verso l’alba, il vaporetto sarebbe approdato al Molo Vecchio.|Fra unora, verso lalba, il vaporetto sarebbe approdato al Molo Vecchio.
novelle05_09_pirandello_f000281|A bordo dormivano tutti, tranne il timoniere a poppa e il secondo di guardia sul ponte di comando.|A bordo dormivano tutti, tranne il timoniere a poppa e il secondo di guardia sul ponte di comando.
novelle05_09_pirandello_f000282|Il Cleen aveva lasciato la sua cuccetta, e da un pezzo, sul cassero|Il Cleen aveva lasciato la sua cuccetta, e da un pezzo, sul cassero
novelle05_09_pirandello_f000283|se ne stava a mirare la luna declinante di tra le griselle del sartiame, che vibrava tutto alle scosse cadenzate della macchina.|se ne stava a mirare la luna declinante di tra le griselle del sartiame, che vibrava tutto alle scosse cadenzate della macchina.
novelle05_09_pirandello_f000284|Provava un senso d’opprimente angustia, lí, su quel guscio di noce, in quel mare chiuso, e anche… sí|Provava un senso dopprimente angustia, lí, su quel guscio di noce, in quel mare chiuso, e anche sí
novelle05_09_pirandello_f000285|anche la luna gli pareva più piccola, come se egli la guardasse dalla lontananza di quel suo esilio|anche la luna gli pareva più piccola, come se egli la guardasse dalla lontananza di quel suo esilio
novelle05_09_pirandello_f000286|mentr’ella appariva grande là, su l’oceano|mentrella appariva grande là, su loceano
novelle05_09_pirandello_f000287|di tra le sartie dell’Hammerfest donde qualcuno dei suoi compagni forse in quel punto la guardava.|di tra le sartie dellHammerfest donde qualcuno dei suoi compagni forse in quel punto la guardava.
novelle05_09_pirandello_f000288|Lí egli con tutto il cuore era vicino.|Lí egli con tutto il cuore era vicino.
novelle05_09_pirandello_f000289|Chi era di guardia, a quell’ora, su l’Hammerfest?|Chi era di guardia, a quellora, su lHammerfest?
novelle05_09_pirandello_f000290|Chiudeva gli occhi e li rivedeva a uno a uno, i suoi compagni: li vedeva salire dai boccaporti;|Chiudeva gli occhi e li rivedeva a uno a uno, i suoi compagni: li vedeva salire dai boccaporti;
novelle05_09_pirandello_f000291|vedeva, vedeva col pensiero il suo piroscafo, come se egli proprio vi fosse;|vedeva, vedeva col pensiero il suo piroscafo, come se egli proprio vi fosse;
novelle05_09_pirandello_f000292|bianco di salsedine, maestoso e tutto sonante.|bianco di salsedine, maestoso e tutto sonante.
novelle05_09_pirandello_f000293|Udiva lo squillo della campana di bordo;|Udiva lo squillo della campana di bordo;
novelle05_09_pirandello_f000294|respirava l’odore particolare della sua antica cuccetta;|respirava lodore particolare della sua antica cuccetta;
novelle05_09_pirandello_f000295|vi si chiudeva a pensare, a fantasticare.|vi si chiudeva a pensare, a fantasticare.
novelle05_09_pirandello_f000296|Poi riapriva gli occhi, e allora, non già quello che aveva veduto ricordando e fantasticando gli sembrava un sogno|Poi riapriva gli occhi, e allora, non già quello che aveva veduto ricordando e fantasticando gli sembrava un sogno
novelle05_09_pirandello_f000297|ma quel mare lí, quel cielo, quel vaporetto, e la sua presente vita.|ma quel mare lí, quel cielo, quel vaporetto, e la sua presente vita.
novelle05_09_pirandello_f000298|E una tristezza profonda lo invadeva, uno smanioso avvilimento.|E una tristezza profonda lo invadeva, uno smanioso avvilimento.
novelle05_09_pirandello_f000299|I suoi nuovi compagni non lo amavano, non lo comprendevano, né volevano comprenderlo;|I suoi nuovi compagni non lo amavano, non lo comprendevano, né volevano comprenderlo;
novelle05_09_pirandello_f000300|lo deridevano per il suo modo di pronunziare quelle poche parole d’italiano che già era riuscito a imparare;|lo deridevano per il suo modo di pronunziare quelle poche parole ditaliano che già era riuscito a imparare;
novelle05_09_pirandello_f000301|e lui, per non far peggio, doveva costringere la sua stizza segreta a sorridere di quel volgare e stupido dileggio.|e lui, per non far peggio, doveva costringere la sua stizza segreta a sorridere di quel volgare e stupido dileggio.
novelle05_09_pirandello_f000302|Mah! Pazienza L’avrebbero smesso, col tempo.|Mah! Pazienza Lavrebbero smesso, col tempo.
novelle05_09_pirandello_f000303|A poco a poco, egli, con l’uso continuo e l’ajuto di Venerina, avrebbe imparato a parlare correttamente.|A poco a poco, egli, con luso continuo e lajuto di Venerina, avrebbe imparato a parlare correttamente.
novelle05_09_pirandello_f000304|Ormai, era detto: lí, in quel borgo, lí, su quel guscio e per quel mare, tutta la vita.|Ormai, era detto: lí, in quel borgo, lí, su quel guscio e per quel mare, tutta la vita.
novelle05_09_pirandello_f000305|Incerto come si sentiva ancora, nella nuova esistenza, non riusciva a immaginare nulla di preciso per l’avvenire.|Incerto come si sentiva ancora, nella nuova esistenza, non riusciva a immaginare nulla di preciso per lavvenire.
novelle05_09_pirandello_f000306|Può crescere l’albero nell’aria, se ancora scarse e non ben ferme ha le radici nella terra?|Può crescere lalbero nellaria, se ancora scarse e non ben ferme ha le radici nella terra?
novelle05_09_pirandello_f000307|Ma questo era certo, che lí ormai e per sempre la sorte lo aveva trapiantato.|Ma questo era certo, che lí ormai e per sempre la sorte lo aveva trapiantato.
novelle05_09_pirandello_f000308|L’Hammerfest, che doveva ritornare dall’America tra sei mesi, non era più ritornato.|LHammerfest, che doveva ritornare dallAmerica tra sei mesi, non era più ritornato.
novelle05_09_pirandello_f000309|La sorella, a cui egli aveva scritto per darle notizia della sua malattia mortale e annunziarle il fidanzamento|La sorella, a cui egli aveva scritto per darle notizia della sua malattia mortale e annunziarle il fidanzamento
novelle05_09_pirandello_f000310|gli aveva risposto da Trondhjem con una lunga lettera piena d’angoscia e di lieta meraviglia|gli aveva risposto da Trondhjem con una lunga lettera piena dangoscia e di lieta meraviglia
novelle05_09_pirandello_f000311|e annunziato che l’Hammerfest a New York aveva ricevuto un contr’ordine ed era stato noleggiato per un viaggio nell’India|e annunziato che lHammerfest a New York aveva ricevuto un contrordine ed era stato noleggiato per un viaggio nellIndia
novelle05_09_pirandello_f000312|come le aveva scritto il marito.|come le aveva scritto il marito.
novelle05_09_pirandello_f000313|Chi sa, dunque, se egli lo avrebbe più riveduto. E la sorella?|Chi sa, dunque, se egli lo avrebbe più riveduto. E la sorella?
novelle05_09_pirandello_f000314|Si alzò, per sottrarsi all’oppressione di quei pensieri. Aggiornava.|Si alzò, per sottrarsi alloppressione di quei pensieri. Aggiornava.
novelle05_09_pirandello_f000315|Le stelle erano morte nel cielo crepuscolare; la luna smoriva a poco a poco.|Le stelle erano morte nel cielo crepuscolare; la luna smoriva a poco a poco.
novelle05_09_pirandello_f000316|Ecco laggiú, ancora accesa, la lanterna verde del Molo.|Ecco laggiú, ancora accesa, la lanterna verde del Molo.
novelle05_09_pirandello_f000317|Don Paranza e Venerina aspettavano l’arrivo del vaporetto, dalla banchina.|Don Paranza e Venerina aspettavano larrivo del vaporetto, dalla banchina.
novelle05_09_pirandello_f000318|Nei due giorni che il Cleen stava a Porto Empedocle, don Pietro non si recava alla pesca;|Nei due giorni che il Cleen stava a Porto Empedocle, don Pietro non si recava alla pesca;
novelle05_09_pirandello_f000319|gli toccava di far la guardia ai fidanzati, poiché quella scimunita di donna Rosolina non s’era voluta prestare neanche a questo:|gli toccava di far la guardia ai fidanzati, poiché quella scimunita di donna Rosolina non sera voluta prestare neanche a questo:
novelle05_09_pirandello_f000320|prima perché nubile (e il suo pudore si sarebbe scottato al fuoco dell’amore di quei due),|prima perché nubile e il suo pudore si sarebbe scottato al fuoco dellamore di quei due,
novelle05_09_pirandello_f000321|poi perché quel forestiere le incuteva soggezione.|poi perché quel forestiere le incuteva soggezione.
novelle05_09_pirandello_f000322|— Avete paura che vi mangi? — le gridava don Paranza.|- Avete paura che vi mangi? - le gridava don Paranza.
novelle05_09_pirandello_f000323|— Siete un mucchio d’ossa, volete capirlo?|- Siete un mucchio dossa, volete capirlo?
novelle05_09_pirandello_f000324|Non voleva capirlo, donna Rosolina.|Non voleva capirlo, donna Rosolina.
