novelle03_01_pirandello_f000001|Novelle per un anno di luigi pirandello|Novelle per un anno di luigi pirandello
novelle03_11_pirandello_f000083|Ella fremeva in tutta la misera personcina nervosa e pareva andasse a sbalzi e gesticolava a scatti|Ella fremeva in tutta la misera personcina nervosa e pareva andasse a sbalzi e gesticolava a scatti
novelle03_11_pirandello_f000084|con le spalle, con le braccia, con le lunghissime mani, quasi scusse di carne.|con le spalle, con le braccia, con le lunghissime mani, quasi scusse di carne.
novelle03_11_pirandello_f000085|Si mise a parlare affollatamente, e subito le s’infiammarono, di qua e di là, le tempie e gli zigomi.|Si mise a parlare affollatamente, e subito le sinfiammarono, di qua e di là, le tempie e gli zigomi.
novelle03_11_pirandello_f000086|Raddoppiava, per un vezzo di pronunzia, la effe in principio di parola, e pareva sbuffasse|Raddoppiava, per un vezzo di pronunzia, la effe in principio di parola, e pareva sbuffasse
novelle03_11_pirandello_f000087|e di continuo si passava il fazzoletto su la punta del naso e sul labbro superiore che|e di continuo si passava il fazzoletto su la punta del naso e sul labbro superiore che
novelle03_11_pirandello_f000088|stranamente, nella furia del parlare, le s’imperlavano di sudore;|stranamente, nella furia del parlare, le simperlavano di sudore;
novelle03_11_pirandello_f000089|e la salivazione le si attivava con tanta abbondanza, che la voce, a tratti, quasi vi affogava. — Ah, Noli, vedete?|e la salivazione le si attivava con tanta abbondanza, che la voce, a tratti, quasi vi affogava. - Ah, Noli, vedete?
novelle03_11_pirandello_f000090|qua, caro Noli, m’ha lasciata qua, sola, con tre ffigliuoli|qua, caro Noli, mha lasciata qua, sola, con tre ffigliuoli
novelle03_11_pirandello_f000091|in un paese dove non conosco nessuno, dov’ero arrivata da due mesi appena… Sola|in un paese dove non conosco nessuno, dovero arrivata da due mesi appena Sola
novelle03_11_pirandello_f000092|sola… Ah, che uomo terribile, Noli! S’è distrutto e ha distrutto anche me, la mia salute, la mia vita… tutto… Addosso, Noli, lo sapete?|sola Ah, che uomo terribile, Noli! Sè distrutto e ha distrutto anche me, la mia salute, la mia vita tutto Addosso, Noli, lo sapete?
novelle03_11_pirandello_f000093|m’è morto addosso… addosso… Si scosse in un brivido lungo, che finí quasi in un nitrito.|mè morto addosso addosso Si scosse in un brivido lungo, che finí quasi in un nitrito.
novelle03_11_pirandello_f000094|Riprese: — Mi levò dal mio paese, dove ora non ho più nessuno, tranne una sorella maritata per conto suo… Che andrei più a ffare lí?|Riprese: - Mi levò dal mio paese, dove ora non ho più nessuno, tranne una sorella maritata per conto suo Che andrei più a ffare lí?
novelle03_11_pirandello_f000095|Non voglio dare spettacolo della mia miseria a quanti mi invidiarono un giorno… Ma qui|Non voglio dare spettacolo della mia miseria a quanti mi invidiarono un giorno Ma qui
novelle03_11_pirandello_f000096|sola con tre bambini, sconosciuta da tutti… che ffarò?|sola con tre bambini, sconosciuta da tutti che ffarò?
novelle03_11_pirandello_f000097|Sono disperata… mi sento perduta… Sono stata a Roma a sollecitare qualche assegno… Non ho diritto a niente: undici anni soli d’insegnamento|Sono disperata mi sento perduta Sono stata a Roma a sollecitare qualche assegno Non ho diritto a niente: undici anni soli dinsegnamento
novelle03_11_pirandello_f000098|undici mesate: poche migliaja di lire… Non me le avevano ancora liquidate! Ho strillato tanto al Ministero|undici mesate: poche migliaja di lire Non me le avevano ancora liquidate! Ho strillato tanto al Ministero
novelle03_11_pirandello_f000099|che mi hanno preso per pazza… Cara signora, dice, docce ffredde, docce ffredde!… Ma sí! fforse impazzisco davvero… Ho qui|che mi hanno preso per pazza Cara signora, dice, docce ffredde, docce ffredde! Ma sí! fforse impazzisco davvero Ho qui
novelle03_11_pirandello_f000100|perpetuo, qui, un dolore, come un rodío, un tiramento, qui, al cervelletto, Noli… E sono come arrabbiata… sí|perpetuo, qui, un dolore, come un rodío, un tiramento, qui, al cervelletto, Noli E sono come arrabbiata sí
novelle03_11_pirandello_f000101|sí… sono rimasta come arrabbiata… come arsa dentro… con un ffuoco, con un ffuoco in tutto il corpo… Ah, come siete ffresco, voi Noli|sí sono rimasta come arrabbiata come arsa dentro con un ffuoco, con un ffuoco in tutto il corpo Ah, come siete ffresco, voi Noli
novelle03_11_pirandello_f000102|come siete ffresco, voi! E, in cosí dire, in mezzo all’umido viale deserto, sotto le pallide lampade elettriche, le quali|come siete ffresco, voi! E, in cosí dire, in mezzo allumido viale deserto, sotto le pallide lampade elettriche, le quali
novelle03_11_pirandello_f000103|troppo distanti l’una dall’altra, diffondevano appena nella notte un rado chiarore opalino, gli si appese al braccio|troppo distanti luna dallaltra, diffondevano appena nella notte un rado chiarore opalino, gli si appese al braccio
novelle03_11_pirandello_f000104|gli cacciò sul petto la testa, chiusa nella cuffia di crespo vedovile|gli cacciò sul petto la testa, chiusa nella cuffia di crespo vedovile
novelle03_11_pirandello_f000105|frugando, come per affondargliela dentro, e ruppe in smaniosi singhiozzi.|frugando, come per affondargliela dentro, e ruppe in smaniosi singhiozzi.
novelle03_11_pirandello_f000106|Il Noli, sbalordito, costernato, commosso, arretrò istintivamente per staccarsela d’addosso.|Il Noli, sbalordito, costernato, commosso, arretrò istintivamente per staccarsela daddosso.
novelle03_11_pirandello_f000107|Comprese che quella povera donna, nello stato di disperazione in cui si trovava|Comprese che quella povera donna, nello stato di disperazione in cui si trovava
novelle03_11_pirandello_f000108|si sarebbe aggrappata forsennatamente al primo uomo di sua conoscenza, che le fosse venuto innanzi.|si sarebbe aggrappata forsennatamente al primo uomo di sua conoscenza, che le fosse venuto innanzi.
novelle03_11_pirandello_f000109|— Coraggio, coraggio, signora, — le disse. — Fresco? Eh sí, fresco.|- Coraggio, coraggio, signora, - le disse. - Fresco? Eh sí, fresco.
novelle03_11_pirandello_f000110|Ho già moglie, io, signora mia.|Ho già moglie, io, signora mia.
novelle03_11_pirandello_f000111|— Ah, — fece la donnetta, staccandosi subito. — Moglie? Avete preso moglie?|- Ah, - fece la donnetta, staccandosi subito. - Moglie? Avete preso moglie?
novelle03_11_pirandello_f000112|— Già da quattr’anni, signora. Ho anche un bambino. — Qua? — Qua vicino. A Città Sant’Angelo.|- Già da quattranni, signora. Ho anche un bambino. - Qua? - Qua vicino. A Città SantAngelo.
novelle03_11_pirandello_f000113|La vedovina gli lasciò anche il braccio. — Ma non siete piemontese voi? — Sí, di Torino proprio. — E la vostra signora?|La vedovina gli lasciò anche il braccio. - Ma non siete piemontese voi? - Sí, di Torino proprio. - E la vostra signora?
novelle03_11_pirandello_f000114|— Ah, no, la mia signora è di qua.|- Ah, no, la mia signora è di qua.
novelle03_11_pirandello_f000115|I due si fermarono sotto una delle lampade elettriche e si guardarono e si compresero.|I due si fermarono sotto una delle lampade elettriche e si guardarono e si compresero.
novelle03_11_pirandello_f000116|Ella era dell’estremo lembo d’Italia, di Bagnara Calabra.|Ella era dellestremo lembo dItalia, di Bagnara Calabra.
novelle03_11_pirandello_f000117|Si videro tutti e due, nella notte, sperduti in quel lungo, ampio viale deserto e malinconico, che andava al mare|Si videro tutti e due, nella notte, sperduti in quel lungo, ampio viale deserto e malinconico, che andava al mare
novelle03_11_pirandello_f000118|tra i villini e le case dormenti di quella città cosí lontana dai loro primi e veri affetti e pur cosí vicina ai luoghi ove la sorte crudele aveva fermato la loro dimora.|tra i villini e le case dormenti di quella città cosí lontana dai loro primi e veri affetti e pur cosí vicina ai luoghi ove la sorte crudele aveva fermato la loro dimora.
novelle03_11_pirandello_f000119|E sentirono l’uno per l’altra una profonda pietà, che, anziché ad unirsi|E sentirono luno per laltra una profonda pietà, che, anziché ad unirsi
novelle03_11_pirandello_f000120|li persuadeva amaramente a tenersi discosti l’uno dall’altra, chiuso ciascuno nella propria miseria inconsolabile.|li persuadeva amaramente a tenersi discosti luno dallaltra, chiuso ciascuno nella propria miseria inconsolabile.
novelle03_11_pirandello_f000121|Andarono, muti, fino alla spiaggia sabbiosa, e si appressarono al mare. La notte era placidissima;|Andarono, muti, fino alla spiaggia sabbiosa, e si appressarono al mare. La notte era placidissima;
novelle03_11_pirandello_f000122|la frescura della brezza marina, deliziosa.|la frescura della brezza marina, deliziosa.
novelle03_11_pirandello_f000123|Il mare, sterminato, non si vedeva, ma si sentiva vivo e palpitante nella nera, infinita, tranquilla voragine della notte.|Il mare, sterminato, non si vedeva, ma si sentiva vivo e palpitante nella nera, infinita, tranquilla voragine della notte.
novelle03_11_pirandello_f000124|Solo, da un lato, in fondo, s’intravedeva tra le brume sedenti su l’orizzonte alcunché di sanguigno e di torbo, tremolante su le acque.|Solo, da un lato, in fondo, sintravedeva tra le brume sedenti su lorizzonte alcunché di sanguigno e di torbo, tremolante su le acque.
novelle03_11_pirandello_f000125|Era forse l’ultimo quarto della luna, che declinava, avviluppata nella caligine.|Era forse lultimo quarto della luna, che declinava, avviluppata nella caligine.
novelle03_11_pirandello_f000126|Su la spiaggia le ondate si allungavano e si spandevano senza spuma, come lingue silenziose, lasciando qua e là su la rena liscia|Su la spiaggia le ondate si allungavano e si spandevano senza spuma, come lingue silenziose, lasciando qua e là su la rena liscia
novelle03_11_pirandello_f000127|lucida, tutta imbevuta d’acqua, qualche conchiglia, che subito, al ritrarsi dell’ondata, s’affondava.|lucida, tutta imbevuta dacqua, qualche conchiglia, che subito, al ritrarsi dellondata, saffondava.
novelle03_11_pirandello_f000128|In alto, tutto quel silenzio fascinoso era trafitto da uno sfavillío acuto, incessante di innumerevoli stelle|In alto, tutto quel silenzio fascinoso era trafitto da uno sfavillío acuto, incessante di innumerevoli stelle
novelle03_11_pirandello_f000129|cosí vive, che pareva volessero dire qualcosa alla terra, nel mistero profondo della notte.|cosí vive, che pareva volessero dire qualcosa alla terra, nel mistero profondo della notte.
novelle03_11_pirandello_f000130|I due seguitarono ad andar muti un lungo tratto su la rena umida, cedevole.|I due seguitarono ad andar muti un lungo tratto su la rena umida, cedevole.
novelle03_11_pirandello_f000131|L’orma dei loro passi durava un attimo: l’una vaniva, appena l’altra s’imprimeva.|Lorma dei loro passi durava un attimo: luna vaniva, appena laltra simprimeva.
novelle03_11_pirandello_f000132|Si udiva solo il fruscío dei loro abiti.|Si udiva solo il fruscío dei loro abiti.
novelle03_11_pirandello_f000133|Una lancia biancheggiante nell’ombra, tirata a secco e capovolta su la sabbia, li attrasse.|Una lancia biancheggiante nellombra, tirata a secco e capovolta su la sabbia, li attrasse.
novelle03_11_pirandello_f000134|Vi si posero a sedere, lei da un lato, lui dall’altro|Vi si posero a sedere, lei da un lato, lui dallaltro
novelle03_11_pirandello_f000135|e rimasero ancora un pezzo in silenzio a mirar le ondate che si allargavano placide, vitree su la bigia rena molliccia.|e rimasero ancora un pezzo in silenzio a mirar le ondate che si allargavano placide, vitree su la bigia rena molliccia.
novelle03_11_pirandello_f000136|Poi la donna alzò i begli occhi neri al cielo, e scoprí a lui, al lume delle stelle|Poi la donna alzò i begli occhi neri al cielo, e scoprí a lui, al lume delle stelle
novelle03_11_pirandello_f000137|il pallore della fronte torturata, della gola serrata certo dall’angoscia. — Noli, non cantate più? — Io… cantare?|il pallore della fronte torturata, della gola serrata certo dallangoscia. - Noli, non cantate più? - Io cantare?
novelle03_11_pirandello_f000138|— Ma sí, voi cantavate, un tempo, nelle belle notti… Non vi ricordate, a Matera?|- Ma sí, voi cantavate, un tempo, nelle belle notti Non vi ricordate, a Matera?
novelle03_11_pirandello_f000139|Cantavate… L’ho ancora negli orecchi|Cantavate Lho ancora negli orecchi
novelle03_11_pirandello_f000140|il suono della vostra vocetta intonata… Cantavate in ffalsetto… con tanta dolcezza… con tanta grazia appassionata… Non ricordate più?|il suono della vostra vocetta intonata Cantavate in ffalsetto con tanta dolcezza con tanta grazia appassionata Non ricordate più?
novelle03_11_pirandello_f000141|… Egli si sentí sommuovere tutto il fondo dell’essere alla rievocazione improvvisa di quel ricordo ed ebbe nei capelli| Egli si sentí sommuovere tutto il fondo dellessere alla rievocazione improvvisa di quel ricordo ed ebbe nei capelli
novelle03_11_pirandello_f000142|per la schiena, i brividi d’un intenerimento ineffabile.|per la schiena, i brividi dun intenerimento ineffabile.
novelle03_11_pirandello_f000143|Sí, sí… era vero: egli cantava, allora… fino laggiú, a Matera, ancora aveva nell’anima i dolci canti appassionati della sua giovinezza e|Sí, sí era vero: egli cantava, allora fino laggiú, a Matera, ancora aveva nellanima i dolci canti appassionati della sua giovinezza e
novelle03_11_pirandello_f000144|nelle belle sere, passeggiando con qualche amico, sotto le stelle, quei canti gli rifiorivano su le labbra.|nelle belle sere, passeggiando con qualche amico, sotto le stelle, quei canti gli rifiorivano su le labbra.
