novelle11_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle11_06_pirandello_f000201|» La prima volta, alla denunzia del figliuolo, di cui la seconda moglie era incinta all’arrivo di Filippa| La prima volta, alla denunzia del figliuolo, di cui la seconda moglie era incinta allarrivo di Filippa
novelle11_06_pirandello_f000202|non essendosi questa rifatta viva davanti alla legge, tutto andò liscio, e il figliuolo poté regolarmente essere registrato come legittimo.|non essendosi questa rifatta viva davanti alla legge, tutto andò liscio, e il figliuolo poté regolarmente essere registrato come legittimo.
novelle11_06_pirandello_f000203|Ma come registrare il secondo, di lí a cinque mesi, nato da Filippa che figurava ancora come morta?|Ma come registrare il secondo, di lí a cinque mesi, nato da Filippa che figurava ancora come morta?
novelle11_06_pirandello_f000204|O illegittimo il primo, nato dal matrimonio putativo, o illegittimo il secondo. Non c’era via di mezzo.|O illegittimo il primo, nato dal matrimonio putativo, o illegittimo il secondo. Non cera via di mezzo.
novelle11_06_pirandello_f000205|Padron Nino Mo si portò una mano alla nuca e si fece saltar sul naso la berretta; prese a grattarsi la testa;|Padron Nino Mo si portò una mano alla nuca e si fece saltar sul naso la berretta; prese a grattarsi la testa;
novelle11_06_pirandello_f000206|poi disse all’ufficiale di stato civile: — E… scusi, non potrebbe registrarlo come legittimo, della seconda?|poi disse allufficiale di stato civile: - E scusi, non potrebbe registrarlo come legittimo, della seconda?
novelle11_06_pirandello_f000207|L’ufficiale sgranò tanto d’occhi: — Ma come? Della seconda?|Lufficiale sgranò tanto docchi: - Ma come? Della seconda?
novelle11_06_pirandello_f000208|Se cinque mesi fa… — Ha ragione, ha ragione, — troncò padron Nino, tornando a grattarsi la testa.|Se cinque mesi fa - Ha ragione, ha ragione, - troncò padron Nino, tornando a grattarsi la testa.
novelle11_06_pirandello_f000209|— Come si rimedia allora? — Come si rimedia? — sbuffò l’ufficiale.|- Come si rimedia allora? - Come si rimedia? - sbuffò lufficiale.
novelle11_06_pirandello_f000210|— Lo domandate a me, come si rimedia? Ma voi che siete, sultano? pascià? bey? che siete?|- Lo domandate a me, come si rimedia? Ma voi che siete, sultano? pascià? bey? che siete?
novelle11_06_pirandello_f000211|Dovreste aver giudizio, perdio, e non venire a imbrogliarmi le carte|Dovreste aver giudizio, perdio, e non venire a imbrogliarmi le carte
novelle11_06_pirandello_f000212|qua! Padron Nino Mo si trasse un po’ indietro e s’appuntò gl’indici delle due mani sul petto: — Io? — esclamò.|qua! Padron Nino Mo si trasse un po indietro e sappuntò glindici delle due mani sul petto: - Io? - esclamò.
novelle11_06_pirandello_f000213|— E che ci ho da fare io, se Dio permette cosí?|- E che ci ho da fare io, se Dio permette cosí?
novelle11_06_pirandello_f000214|Sentendo nominar Dio, l’ufficiale montò su tutte le furie.|Sentendo nominar Dio, lufficiale montò su tutte le furie.
novelle11_06_pirandello_f000215|— Dio… Dio… Dio… sempre Dio! Uno muore; è Dio! Non muore; è Dio! Nasce un figlio; è Dio! State con due mogli;|- Dio Dio Dio sempre Dio! Uno muore; è Dio! Non muore; è Dio! Nasce un figlio; è Dio! State con due mogli;
novelle11_06_pirandello_f000216|è Dio! e finitela con questo Dio! Che il diavolo vi porti, venite a ogni nove mesi almeno;|è Dio! e finitela con questo Dio! Che il diavolo vi porti, venite a ogni nove mesi almeno;
novelle11_06_pirandello_f000217|salvate la decenza, gabbate la legge;|salvate la decenza, gabbate la legge;
novelle11_06_pirandello_f000218|e ve li schiaffo tutti qua legittimi uno dopo l’altro! Padron Nino Mo ascoltò impassibile la sfuriata.|e ve li schiaffo tutti qua legittimi uno dopo laltro! Padron Nino Mo ascoltò impassibile la sfuriata.
novelle11_06_pirandello_f000219|Poi disse: — Non dipende da me. Lei faccia come crede. Io ho fatto l’obbligo Mio. Bacio le mani.|Poi disse: - Non dipende da me. Lei faccia come crede. Io ho fatto lobbligo Mio. Bacio le mani.
novelle11_06_pirandello_f000220|E tornò puntuale, ogni cinque mesi, a fare l’obbligo suo, sicurissimo che Dio gli comandava cosí.|E tornò puntuale, ogni cinque mesi, a fare lobbligo suo, sicurissimo che Dio gli comandava cosí.
novelle11_07_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle11_07_pirandello_f000002|UN’ALTRA ALLODOLA|UNALTRA ALLODOLA
novelle11_07_pirandello_f000003|Luca Pelletta non avrebbe riconosciuto alla stazione di Roma Santi Currao|Luca Pelletta non avrebbe riconosciuto alla stazione di Roma Santi Currao
novelle11_07_pirandello_f000004|se questi non gli si fosse fatto avanti chiamandolo ripetutamente:|se questi non gli si fosse fatto avanti chiamandolo ripetutamente:
novelle11_07_pirandello_f000005|— Amico Pelletta! Amico Pelletta! Intontito dal viaggio|- Amico Pelletta! Amico Pelletta! Intontito dal viaggio
novelle11_07_pirandello_f000006|tra la ressa e il rimescolio dei passeggeri che gli davano la vertigine, restò a mirarlo, sbalordito:|tra la ressa e il rimescolio dei passeggeri che gli davano la vertigine, restò a mirarlo, sbalordito:
novelle11_07_pirandello_f000007|— Oh, tu Santi? E come mai? Cosí… — Che cosa?|- Oh, tu Santi? E come mai? Cosí - Che cosa?
novelle11_07_pirandello_f000008|— Quantum mutatus ab illo! — Ma che abillo?|- Quantum mutatus ab illo! - Ma che abillo?
novelle11_07_pirandello_f000009|Gli anni, amico Pelletta! Gli anni, sí, ma anche…|Gli anni, amico Pelletta! Gli anni, sí, ma anche
novelle11_07_pirandello_f000010|— Luca lo squadrò alla luce delle lampade elettriche. Gli anni? E quel vestito?|- Luca lo squadrò alla luce delle lampade elettriche. Gli anni? E quel vestito?
novelle11_07_pirandello_f000011|Un gran maestro di musica, con quella camicia, con quella giacca, con quei calzoni e quelle scarpe? Dunque, nella miseria?|Un gran maestro di musica, con quella camicia, con quella giacca, con quei calzoni e quelle scarpe? Dunque, nella miseria?
novelle11_07_pirandello_f000012|E quella barba incolta, già quasi grigia, cresciuta più sulle gote che sul mento?|E quella barba incolta, già quasi grigia, cresciuta più sulle gote che sul mento?
novelle11_07_pirandello_f000013|e quella faccia pallida e grassa?|e quella faccia pallida e grassa?
novelle11_07_pirandello_f000014|e quelle occhiaje gonfie intorno agli occhi acquosi? Come mai?|e quelle occhiaje gonfie intorno agli occhi acquosi? Come mai?
novelle11_07_pirandello_f000015|Era divenuto anche più corto di statura?|Era divenuto anche più corto di statura?
novelle11_07_pirandello_f000016|Sotto gli occhi di Luca Pelletta pieni di tanto stupore|Sotto gli occhi di Luca Pelletta pieni di tanto stupore
novelle11_07_pirandello_f000017|le labbra del Currao si allargarono a un ghigno muto:|le labbra del Currao si allargarono a un ghigno muto:
novelle11_07_pirandello_f000018|— Tu sei ricco, amico Pelletta e il tempo non ti deteriora.|- Tu sei ricco, amico Pelletta e il tempo non ti deteriora.
novelle11_07_pirandello_f000019|Andiamo, andiamo! Ma ti pongo questo patto: non una parola sul paesaccio in cui io e tu abbiamo avuto la sciagura di nascere.|Andiamo, andiamo! Ma ti pongo questo patto: non una parola sul paesaccio in cui io e tu abbiamo avuto la sciagura di nascere.
novelle11_07_pirandello_f000020|Chi è vivo è vivo, chi è morto è morto: non voglio saperne nulla.|Chi è vivo è vivo, chi è morto è morto: non voglio saperne nulla.
novelle11_07_pirandello_f000021|Non c’è bisogno di prendere la vettura: sto qua in fondo al viale.|Non cè bisogno di prendere la vettura: sto qua in fondo al viale.
novelle11_07_pirandello_f000022|Da’ a me la valigia o la cassetta.|Da a me la valigia o la cassetta.
novelle11_07_pirandello_f000023|— No, grazie: me le porto da me; non pesano molto.|- No, grazie: me le porto da me; non pesano molto.
novelle11_07_pirandello_f000024|— Il bagaglio lo lasci in deposito alla stazione?|- Il bagaglio lo lasci in deposito alla stazione?
novelle11_07_pirandello_f000025|— Quale bagaglio? — fece Luca Pelletta.|- Quale bagaglio? - fece Luca Pelletta.
novelle11_07_pirandello_f000026|— Ho questi due colli soltanto: libri e biancheria. — Ti tratterrai dunque poco?|- Ho questi due colli soltanto: libri e biancheria. - Ti tratterrai dunque poco?
novelle11_07_pirandello_f000027|— No, perché? Sono venuto forse per sempre. — Cosí a mani vuote?|- No, perché? Sono venuto forse per sempre. - Cosí a mani vuote?
novelle11_07_pirandello_f000028|Andarono per un tratto in silenzio. — La tua signora?|Andarono per un tratto in silenzio. - La tua signora?
novelle11_07_pirandello_f000029|— s’arrischiò a domandare Luca alla fine.|- sarrischiò a domandare Luca alla fine.
novelle11_07_pirandello_f000030|Il Currao abbassò la testa e borbottò: — Sono solo.|Il Currao abbassò la testa e borbottò: - Sono solo.
novelle11_07_pirandello_f000031|— È fuori di Roma? — È a Roma, amico Pelletta. Ti dirò a casa. Parliamo ora di te.|- È fuori di Roma? - È a Roma, amico Pelletta. Ti dirò a casa. Parliamo ora di te.
novelle11_07_pirandello_f000032|Ma il pretto necessario e basta. Perché sei venuto a Roma? Sono una bestia.|Ma il pretto necessario e basta. Perché sei venuto a Roma? Sono una bestia.
novelle11_07_pirandello_f000033|Dimenticavo che tu hai quattrini da buttar via.|Dimenticavo che tu hai quattrini da buttar via.
novelle11_07_pirandello_f000034|— T’inganni… — corresse con un sorrisetto bonario il Pelletta.|- Tinganni - corresse con un sorrisetto bonario il Pelletta.
novelle11_07_pirandello_f000035|— Ho sí quanto mi basta: poco; ma io ho bisogno di poco. Nulla da buttar via.|- Ho sí quanto mi basta: poco; ma io ho bisogno di poco. Nulla da buttar via.
novelle11_07_pirandello_f000036|È vero che, in compenso, ora sono divenuto padrone del mio.|È vero che, in compenso, ora sono divenuto padrone del mio.
novelle11_07_pirandello_f000037|Abbiamo fatto quasi un capitombolo, sai?|Abbiamo fatto quasi un capitombolo, sai?
novelle11_07_pirandello_f000038|Per miracolo la miseria non ha battuto alla nostra porta.|Per miracolo la miseria non ha battuto alla nostra porta.
novelle11_07_pirandello_f000039|Ma, in compenso, ti ripeto, ora sono libero e padrone… — … del tuo. Sta bene.|Ma, in compenso, ti ripeto, ora sono libero e padrone -  del tuo. Sta bene.
novelle11_07_pirandello_f000040|Ma se non sei più ricco, perché sei venuto a Roma?|Ma se non sei più ricco, perché sei venuto a Roma?
novelle11_07_pirandello_f000041|— Vedrai! — sospirò Luca, socchiudendo di nuovo gli occhi misteriosamente. — È la mia città. L’ho sempre sognata.|- Vedrai! - sospirò Luca, socchiudendo di nuovo gli occhi misteriosamente. - È la mia città. Lho sempre sognata.
novelle11_07_pirandello_f000042|— Amico Pelletta, ho un vago sospetto, — riprese Santi Currao. — Ti fiuto: tu puzzi.|- Amico Pelletta, ho un vago sospetto, - riprese Santi Currao. - Ti fiuto: tu puzzi.
novelle11_07_pirandello_f000043|Di’ la verità, sei più miserabile di me? — No, perché? — fece Luca, istintivamente;|Di la verità, sei più miserabile di me? - No, perché? - fece Luca, istintivamente;
novelle11_07_pirandello_f000044|subito si riprese: — Forse no… — Questo tuo, di’ un po’, a quanto ammonta?|subito si riprese: - Forse no - Questo tuo, di un po, a quanto ammonta?
novelle11_07_pirandello_f000045|— Rendituccia modesta, ma sicura: cinque lire al giorno. Mi bastano.|- Rendituccia modesta, ma sicura: cinque lire al giorno. Mi bastano.
novelle11_07_pirandello_f000046|Santi Currao sghignò forte, squassando la testa. — Centocinquanta lire al mese? ! E che te ne fai?|Santi Currao sghignò forte, squassando la testa. - Centocinquanta lire al mese? ! E che te ne fai?
novelle11_07_pirandello_f000047|Arrivati in fondo al viale, il Currao si cacciò nel portoncino di casa e|Arrivati in fondo al viale, il Currao si cacciò nel portoncino di casa e
novelle11_07_pirandello_f000048|prima di mettersi a salire, disse a Luca: — Ti prego di parlare sottovoce.|prima di mettersi a salire, disse a Luca: - Ti prego di parlare sottovoce.
novelle11_07_pirandello_f000049|Un camerotto squallido, sudicio, in disordine, con un letto in un angolo, non rifatto chi sa da quanti giorni;|Un camerotto squallido, sudicio, in disordine, con un letto in un angolo, non rifatto chi sa da quanti giorni;
novelle11_07_pirandello_f000050|un tavolino rustico, senza tappeto, presso l’unica finestra;|un tavolino rustico, senza tappeto, presso lunica finestra;
novelle11_07_pirandello_f000051|un attaccapanni appeso alla parete; seggiole impagliate; un lavamano.|un attaccapanni appeso alla parete; seggiole impagliate; un lavamano.
novelle11_07_pirandello_f000052|Santi Currao accese il lume sul tavolino, e invitò l’amico a sedere.|Santi Currao accese il lume sul tavolino, e invitò lamico a sedere.
novelle11_07_pirandello_f000053|— Se vuoi lavarti, lí c’è l’occorrente. — E… non hai uno specchio?|- Se vuoi lavarti, lí cè loccorrente. - E non hai uno specchio?
novelle11_07_pirandello_f000054|— domandò afflitto e reso timido da tanta miseria, Luca, guardando in giro le pareti polverose.|- domandò afflitto e reso timido da tanta miseria, Luca, guardando in giro le pareti polverose.
novelle11_07_pirandello_f000055|— Pago dodici lire al mese, amico Pelletta, e non sono rispettato.|- Pago dodici lire al mese, amico Pelletta, e non sono rispettato.
novelle11_07_pirandello_f000056|Do qualche lezione di musica, e non mi pagano;|Do qualche lezione di musica, e non mi pagano;
